participant condition voxel_id BOLD
2 1 391 -42.24813867723271
3 0 391 -1.0194588292974989
3 1 391 -26.41380894419843
4 0 391 10.532928330484527
4 1 391 -35.48959213192705
5 0 391 1.06034176360568
5 1 391 -16.53823734465889
6 0 391 -16.72230280296692
6 1 391 -2.213669533329693
7 0 391 26.050631269831168
7 1 391 -13.920286086825348
8 0 391 11.145956354916855
8 1 391 -22.503580277992498
9 0 391 -10.877359960762881
9 1 391 14.244717826789833
10 0 391 39.928256783100736
10 1 391 2.6123665394108064
11 0 391 1.0688942053041524
11 1 391 -16.82102090398047
12 0 391 -10.834736456066855
12 1 391 18.66298243990398
13 0 391 40.766659114984726
13 1 391 15.504383454965565
14 0 391 1.3874287111537937
14 1 391 8.93856904332738
15 0 391 -9.302907535493386
15 1 391 8.892230472100566
16 0 391 -1.7978113739424508
16 1 391 -6.034369119942985
17 0 391 10.280472222834527
17 1 391 -1.4365444844041584
18 0 391 -20.87656914690739
18 1 391 -8.917232525659822
19 0 391 -22.405940021535127
19 1 391 8.230062723120358
20 0 391 16.791908118691712
20 1 391 -14.85961746631639
21 0 391 30.448440196299067
21 1 391 -35.15043707573101
22 0 391 26.146817481616857
22 1 391 24.648467569936646
23 0 391 -12.646268750099312
23 1 391 15.629061483864596
24 0 391 -3.445276525231207
24 1 391 8.484555093880333
25 0 391 -7.736873207208435
25 1 391 -12.210739056357705
26 0 391 2.2072219838540326
26 1 391 -11.233322222627597
27 0 391 5.9927230764513855
27 1 391 8.92725942076595
28 0 391 -0.6218012852067597
28 1 391 12.43958143317202
29 0 391 9.572947636806871
29 1 391 -16.379252346892727
0 0 392 2.574830239328307
0 1 392 3.9984980556096628
1 0 392 -13.423546941212017
1 1 392 10.727053079077795
2 0 392 10.065775474721365
2 1 392 3.1709134586901393
3 0 392 9.579823941915805
3 1 392 9.823140469804546
4 0 392 11.002428519433643
4 1 392 -30.737962187366712
5 0 392 -15.723240078860842
5 1 392 -5.892189381602156
6 0 392 -2.55405963034853
6 1 392 2.2690210037871674
7 0 392 -34.32038494664465
7 1 392 -6.286785958018881
8 0 392 4.365179815805967
8 1 392 -5.575732431307216
9 0 392 -28.98243497884858
9 1 392 -5.38411062449933
10 0 392 0.28794064886443704
10 1 392 14.073355673605661
11 0 392 6.884723237754321
11 1 392 -14.30148578625114
12 0 392 8.748495543550248
12 1 392 6.519003080219378
13 0 392 10.347298462510452
13 1 392 5.144748762938555
14 0 392 10.427777055020938
14 1 392 0.5209699819007765
15 0 392 11.148021780032899
15 1 392 -4.122619769233792
16 0 392 23.44772089758413
16 1 392 -5.357643844478136
17 0 392 15.043889380807526
17 1 392 23.584373525106678
18 0 392 5.0664791619235165
18 1 392 12.974263315701764
19 0 392 4.2434749958381905
19 1 392 20.110423536174576
20 0 392 -6.286301325726592
20 1 392 40.13335406747036
21 0 392 -3.4419744061340283
21 1 392 14.356057776785343
22 0 392 -15.759798682060712
22 1 392 -18.868858651931752
23 0 392 -11.615075167187927
23 1 392 6.1753830203673745
24 0 392 -10.688467752592453
24 1 392 2.599848294960408
25 0 392 -14.90027282076404
25 1 392 -9.3706337421394
26 0 392 -28.682594554124996
26 1 392 5.026196749348783
27 0 392 -3.6778609327642067
27 1 392 26.11004054095185
28 0 392 8.733323003116976
28 1 392 1.2276644074752148
29 0 392 -9.897851515863131
29 1 392 18.03733965745661
0 0 393 -6.472285212008147
0 1 393 3.386536027689914
1 0 393 4.163582191947406
1 1 393 -17.42084961195055
2 0 393 16.01884264979435
2 1 393 -7.791014182934051
3 0 393 17.78907604113827
3 1 393 26.297503220795374
4 0 393 8.57704494494581
4 1 393 -33.698645553556396
5 0 393 -13.212389299153559
5 1 393 -13.266356897970855
6 0 393 15.661081572545632
6 1 393 -6.670012161842416
7 0 393 -14.936210112650445
7 1 393 -4.388892209148979
8 0 393 4.378589963632727
8 1 393 0.46986187548465447
9 0 393 6.8777059455090415
9 1 393 -2.823444992303264
10 0 393 -10.796370877181328
10 1 393 9.205679088503858
11 0 393 4.388119091686715
11 1 393 7.425594036259611
12 0 393 -3.7720754600156194
12 1 393 -15.814259981820392
13 0 393 -0.6254728115251253
13 1 393 27.954528363638424
14 0 393 13.16974057076231
14 1 393 14.927792562015409
15 0 393 -16.169052034608026
15 1 393 19.506223171669127
16 0 393 6.492543010702133
16 1 393 -14.345067943976586
17 0 393 0.16040515822507706
17 1 393 9.505833915819187
18 0 393 3.8071724984276907
18 1 393 -3.8410695926508565
19 0 393 -11.594134792961773
19 1 393 -10.597701236293457
20 0 393 16.433205775828934
20 1 393 -11.570654598167165
21 0 393 29.714657004510705
21 1 393 -28.92796540874546
22 0 393 12.785858729183298
22 1 393 11.882720557767904
23 0 393 9.826917420924353
23 1 393 -15.735415320281527
24 0 393 16.136248268531766
24 1 393 -19.093915436303746
25 0 393 19.442765967287606
25 1 393 1.4796685097597508
26 0 393 -11.65019340800141
26 1 393 2.0721707284105553
27 0 393 16.24662352743663
27 1 393 -16.735256551714876
28 0 393 -10.384572051807263
28 1 393 -22.910734701930117
29 0 393 -11.832379175182556
29 1 393 31.311054998686807
0 0 394 -38.62628167084657
0 1 394 -23.17067428585333
1 0 394 4.64120845585446
1 1 394 -13.210536746143665
2 0 394 8.699210113924352
2 1 394 -3.303541609685453
3 0 394 19.39839164581846
3 1 394 -2.685264307946901
4 0 394 -9.27277390004166
4 1 394 1.0956515583687096
5 0 394 -15.024974477334103
5 1 394 17.338533509812358
6 0 394 7.039456356744969
6 1 394 16.302629609548795
7 0 394 35.034277508695645
7 1 394 -6.329054376665967
8 0 394 18.054385725005115
8 1 394 33.40070331407455
9 0 394 19.72623873014415
9 1 394 8.791967744931025
10 0 394 20.34688068083473
10 1 394 -11.436616723430525
11 0 394 27.72097283582121
11 1 394 -14.663006774703504
12 0 394 -6.919859307600266
12 1 394 0.6993025699238533
13 0 394 3.1573194996827185
13 1 394 -21.083707222002037
14 0 394 -7.418342420700944
14 1 394 -6.146471083758734
15 0 394 -3.0245063343039646
15 1 394 9.023776238606906
16 0 394 -3.4432247738363313
16 1 394 -1.6408152170816928
17 0 394 4.925011162119483
17 1 394 -5.060179242470595
18 0 394 4.497643784206587
18 1 394 -9.262602853531142
19 0 394 13.08969507155559
19 1 394 8.559788803931069
20 0 394 -2.9079338692992067
20 1 394 32.98897138143517
21 0 394 9.347630702173745
21 1 394 -8.508634346304211
22 0 394 11.265595240322737
22 1 394 11.805383540442119
23 0 394 -17.36306145886303
23 1 394 8.066867179019452
24 0 394 12.801015409206713
24 1 394 0.6817684423142011
25 0 394 26.097475400020297
25 1 394 21.567746539199472
26 0 394 -8.746849486334819
26 1 394 -4.56511323309135
27 0 394 0.16776389501068864
27 1 394 -3.4299283636392737
28 0 394 25.063257383290786
28 1 394 10.330590747806498
29 0 394 13.080948724458286
29 1 394 -2.218330603811046
0 0 395 26.768837604060366
0 1 395 19.378839007788223
1 0 395 1.6582695953787898
1 1 395 -26.147550073151642
2 0 395 8.746163269325324
2 1 395 7.93131271725583
3 0 395 -12.315235326716172
3 1 395 8.276502815944742
4 0 395 3.862613589953955
4 1 395 -13.599596771828466
5 0 395 7.660993901427176
5 1 395 -34.734501784140434
6 0 395 -8.20026771306878
6 1 395 28.256223685542214
7 0 395 18.950795364610894
7 1 395 7.843156230458741
8 0 395 -7.045580046156426
8 1 395 3.8329359978949595
9 0 395 -7.460228392044164
9 1 395 3.993353505547956
10 0 395 -6.509153194264896
10 1 395 9.461638973427778
11 0 395 -7.85874026393668
11 1 395 4.748346833812226
12 0 395 13.157148442458169
12 1 395 -1.8925278265528578
13 0 395 16.43325012138899
13 1 395 -9.692167989503321
14 0 395 0.04939722407860182
14 1 395 -24.311265054571745
15 0 395 28.42228707259521
15 1 395 -21.228452609973615
16 0 395 11.295583927746781
16 1 395 -40.08184730980293
17 0 395 5.077751848982671
17 1 395 -16.565392067468686
18 0 395 23.31357908564131
18 1 395 19.733367128714814
19 0 395 14.419110175150607
19 1 395 -6.917721238307814
20 0 395 -3.1002575647500157
20 1 395 -6.977046281425303
21 0 395 -1.7820831105663586
21 1 395 25.693326210767523
22 0 395 -6.824385094987161
22 1 395 41.40680894258209
23 0 395 -19.568147721681836
23 1 395 14.655607428639739
24 0 395 -22.98104134672408
24 1 395 5.616772150848745
25 0 395 29.177381287763772
25 1 395 -7.822116239721543
26 0 395 -18.128478989974234
26 1 395 14.264060833766337
27 0 395 9.624675178978153
27 1 395 -12.02831332720319
28 0 395 -11.513278984964428
28 1 395 6.396139448705457
29 0 395 16.351507751855316
29 1 395 -7.388136104763567
0 0 396 14.36048277991885
0 1 396 23.713556856002352
1 0 396 -4.425034867420928
1 1 396 2.9660746117738177
2 0 396 7.042291480981105
2 1 396 3.4318900081657873
3 0 396 -0.5542362313322823
3 1 396 0.07983067750905243
4 0 396 5.227442455864504
4 1 396 -30.912268703600848
5 0 396 8.536967685917094
5 1 396 -16.489969399006377
6 0 396 17.397791368627736
6 1 396 11.551739902769473
7 0 396 5.854564258770166
7 1 396 -14.584460994340693
8 0 396 -27.47187290798342
8 1 396 -17.49777916481851
9 0 396 -33.32619172515758
9 1 396 0.6464090247632147
10 0 396 -30.65123709672366
10 1 396 -4.393222778646611
11 0 396 4.994945425318644
11 1 396 -4.269481463542912
12 0 396 0.6233421182611554
12 1 396 -5.98191738983063
13 0 396 1.6952063569588618
13 1 396 -6.2036625050410255
14 0 396 -26.75588118309603
14 1 396 -1.0859454512602815
15 0 396 11.934005107025563
15 1 396 8.482113388105102
16 0 396 -25.589936188572896
16 1 396 8.965257095422258
17 0 396 17.81659880874688
17 1 396 2.8569385115952675
18 0 396 3.054097764673615
18 1 396 -16.068037315437053
19 0 396 -2.493332871925159
19 1 396 -2.177757914987568
20 0 396 26.850003574320496
20 1 396 8.205315215319134
21 0 396 -14.979679477249151
21 1 396 -14.200104265400423
22 0 396 2.5734287928514816
22 1 396 4.292092178905588
23 0 396 3.095321178902412
23 1 396 -29.31847968672094
24 0 396 12.863165886073597
24 1 396 -7.734546517089839
25 0 396 -21.34312078084601
25 1 396 23.637237549212745
26 0 396 -18.24109143141828
26 1 396 16.073739765610704
27 0 396 -15.896938151627234
27 1 396 -5.361966573105579
28 0 396 -1.845340403256547
28 1 396 -15.979413473953601
29 0 396 2.533402344365967
29 1 396 -20.983756992081407
0 0 397 -8.769025005954349
0 1 397 -12.241041813194894
1 0 397 -6.102396560712533
1 1 397 -8.765474450230037
2 0 397 19.36412045242005
2 1 397 -8.784948840235828
3 0 397 9.947849363627794
3 1 397 6.839138711391278
4 0 397 14.044001821536028
4 1 397 -8.283677165725187
5 0 397 8.362663469326924
5 1 397 2.61652770003267
6 0 397 -15.035516621625577
6 1 397 -4.058982889270238
7 0 397 6.086860115808479
7 1 397 13.642091419942524
8 0 397 -13.30105409926442
8 1 397 -9.963875710750491
9 0 397 14.048174249399358
9 1 397 24.099471809648836
10 0 397 -5.4795294431101045
10 1 397 16.69892007693326
11 0 397 -6.208456313904161
11 1 397 -29.266502272494062
12 0 397 16.07144720239705
12 1 397 -22.536988856860624
13 0 397 -2.4336304125252806
13 1 397 -12.961449577668887
14 0 397 9.050849034304054
14 1 397 8.003732994961302
15 0 397 -20.454480787692386
15 1 397 -12.940462338496236
16 0 397 -4.906860494711167
16 1 397 14.33463214917491
17 0 397 0.7803387045378373
17 1 397 25.564312531510776
18 0 397 -2.5081013978287765
18 1 397 -1.1321709464687446
19 0 397 -10.79134758143739
19 1 397 15.449371048683203
20 0 397 -4.5664912791908945
20 1 397 -19.8558410201832
21 0 397 11.515311088255196
21 1 397 -15.197588275731825
22 0 397 8.052836260839548
22 1 397 12.089720631794533
23 0 397 12.70011787669426
23 1 397 19.049029136126084
24 0 397 -7.6237789571733785
24 1 397 -19.23075144846507
25 0 397 -8.047487064522276
25 1 397 -4.236062857133855
26 0 397 -12.096324566276612
26 1 397 -27.25441458519286
27 0 397 1.7816921876279537
27 1 397 -4.426618267963067
28 0 397 -1.770489937219249
28 1 397 -2.1878504634149882
29 0 397 1.5483401955405176
29 1 397 3.600691761959883
0 0 398 12.920980673247227
0 1 398 -26.641371861396657
1 0 398 -14.431286382778385
1 1 398 -2.9982682989020106
2 0 398 -26.39858248735658
2 1 398 -24.65779223188878
3 0 398 -14.940864914183493
3 1 398 -10.663684833805826
4 0 398 3.1048072120347285
4 1 398 -5.9587675875189134
5 0 398 7.934915437379107
5 1 398 29.223190822730377
6 0 398 -18.737503837494007
6 1 398 -7.404288462565883
7 0 398 -19.047663065941197
7 1 398 -11.571723217614537
8 0 398 -7.833439056511758
8 1 398 -11.150275209566146
9 0 398 2.5529861587125016
9 1 398 24.864330730875256
10 0 398 5.373631616933659
10 1 398 -16.111789561708406
11 0 398 -9.886341646013166
11 1 398 -11.070057970021235
12 0 398 -4.610162971019003
12 1 398 9.056136799533265
13 0 398 3.7947020765821895
13 1 398 -7.278412205662638
14 0 398 8.589020307548203
14 1 398 -27.10530709366861
15 0 398 2.2258696266121123
15 1 398 -19.396440610528263
16 0 398 7.221284951950508
16 1 398 24.386327941273915
17 0 398 -10.807367763838496
17 1 398 10.275599516086784
18 0 398 -2.2676041944291287
18 1 398 4.541278364972693
19 0 398 22.049747966082492
19 1 398 -0.9246502690381218
20 0 398 20.257687232510204
20 1 398 9.203955579816565
21 0 398 8.171969017456021
21 1 398 -5.280494538660345
22 0 398 8.667618736313754
22 1 398 1.4117990892083323
23 0 398 -5.2660639734744965
23 1 398 2.4713629923011307
24 0 398 -13.85469744706417
24 1 398 -22.32839703077423
25 0 398 8.931379840889184
25 1 398 -6.866235030435115
26 0 398 12.306057757315667
26 1 398 10.425585043755508
27 0 398 -8.362009844833215
27 1 398 15.246562417761012
28 0 398 15.138997040309452
28 1 398 17.897302459689822
29 0 398 5.911145369044442
29 1 398 17.704084458868817
0 0 399 4.333885791062044
0 1 399 13.002292182080005
1 0 399 5.112275696572211
1 1 399 4.890410835520714
2 0 399 12.029027781820387
2 1 399 -14.906285264641282
3 0 399 8.004160065911835
3 1 399 4.928242319964096
4 0 399 -8.79632189371712
4 1 399 1.5110331495148999
5 0 399 10.479968619007291
5 1 399 -0.2528757368263523
6 0 399 23.742832720601214
6 1 399 4.896215009875434
7 0 399 -17.502968384479377
7 1 399 8.000591581859283
8 0 399 8.070575636124355
8 1 399 17.691901266641715
9 0 399 -16.29990921005009
9 1 399 0.6763062933612161
10 0 399 3.535364854128441
10 1 399 -0.6149552638080078
11 0 399 34.21615563567215
11 1 399 16.185536683331865
12 0 399 35.580923516868864
12 1 399 8.767050140401626
13 0 399 15.395844268704442
13 1 399 28.462704959468756
14 0 399 -0.8767194035150399
14 1 399 8.553975633199416
15 0 399 -0.4960936411687493
15 1 399 0.8439210286980243
16 0 399 11.700262997496464
16 1 399 17.1382000490898
17 0 399 -3.0986974447459006
17 1 399 -2.5619463003835405
18 0 399 -3.2865281975625225
18 1 399 8.92978006507414
19 0 399 16.530945170319836
19 1 399 -5.737035677913234
20 0 399 -8.90640420235833
20 1 399 21.400980773070792
21 0 399 17.743962761888746
21 1 399 30.49477943312006
22 0 399 3.989965644649137
22 1 399 4.704183820811512
23 0 399 3.23480419796042
23 1 399 13.895852930034172
24 0 399 18.720431030701462
24 1 399 10.537971260569211
25 0 399 4.9775753099140845
25 1 399 14.088510300316194
26 0 399 -10.200881549239902
26 1 399 -3.5723507591142916
27 0 399 -7.654961162393429
27 1 399 -5.5853742141152205
28 0 399 -0.4992305095384153
28 1 399 -6.430300203442728
29 0 399 -18.025599024499172
29 1 399 -4.025965898895315
0 0 400 1.1460708288772528
0 1 400 -4.3592579974536045
1 0 400 11.02868810794898
1 1 400 -14.575145783432818
2 0 400 20.047634349887897
2 1 400 -37.63086981109375
3 0 400 -5.042048625826038
3 1 400 8.956148180812308
4 0 400 -14.381004129430444
4 1 400 -24.22896119574088
5 0 400 -0.9646909713587882
5 1 400 -12.088113262229124
6 0 400 11.658176765141203
6 1 400 23.397647911617693
7 0 400 -10.930552115048911
7 1 400 4.83538680779334
8 0 400 -14.071506273808078
8 1 400 -18.0421669867204
9 0 400 5.111351363891035
9 1 400 6.112462773271406
10 0 400 -12.962491463011641
10 1 400 -10.792895156005537
11 0 400 -21.765694632371364
11 1 400 8.494595819412533
12 0 400 10.238598583107821
12 1 400 -4.918621184009875
13 0 400 -15.208796724732158
13 1 400 5.697801306024522
14 0 400 18.68345773885175
14 1 400 -27.37582802473909
15 0 400 -38.27183518979631
15 1 400 2.0779632304913815
16 0 400 1.680530999034593
16 1 400 -11.93368037039644
17 0 400 -6.423174510928123
17 1 400 16.025279404302243
18 0 400 -11.69141223213356
18 1 400 -5.208994874062029
19 0 400 19.022897175399212
19 1 400 3.7749260495726618
20 0 400 -2.4912287836825535
20 1 400 -14.235732153216695
21 0 400 2.657656401290702
21 1 400 22.71334687536124
22 0 400 21.340911301302647
22 1 400 0.7084194051658154
23 0 400 -13.260453610704602
23 1 400 9.643044064773633
24 0 400 23.60195864884445
24 1 400 -12.286174378380444
25 0 400 -36.98207882867947
25 1 400 -13.9234886489851
26 0 400 4.21538971995881
26 1 400 34.41366897121732
27 0 400 0.1747881048125744
27 1 400 -13.630841631159514
28 0 400 -20.727168421351756
28 1 400 11.278767961409516
29 0 400 6.833801719311565
29 1 400 -7.319625974667063
0 0 401 25.120193636948866
0 1 401 -13.741100732572653
1 0 401 15.041147044906522
1 1 401 4.020373494395343
2 0 401 8.942297004587653
2 1 401 -12.113008128119827
3 0 401 -3.394127110521689
3 1 401 5.890503744286212
4 0 401 8.527773828228192
4 1 401 -11.127591570349432
5 0 401 3.0455968155028375
5 1 401 10.383110170513918
6 0 401 17.96657070084849
6 1 401 -16.86484199927536
7 0 401 0.842104336615276
7 1 401 9.332854853516686
8 0 401 -0.07648504387552796
8 1 401 18.21746397603965
9 0 401 -26.0582655372614
9 1 401 15.370768984483517
10 0 401 12.80603013649928
10 1 401 0.2413084580585734
11 0 401 34.758053805121065
11 1 401 2.0861492100287222
12 0 401 13.618308612254719
12 1 401 33.4439138432101
13 0 401 -22.408319993153206
13 1 401 20.65799479389779
14 0 401 -18.692968481426806
14 1 401 2.790218072782594
15 0 401 33.9509872380101
15 1 401 -27.631670997862905
16 0 401 23.468591613579544
16 1 401 -0.9574495203728216
17 0 401 2.6856529751564233
17 1 401 -0.7586040127465559
18 0 401 -7.272665664443514
18 1 401 17.410830088047074
19 0 401 30.063039092069594
19 1 401 0.9485701332199242
20 0 401 -20.449793386169148
20 1 401 17.12232667697909
21 0 401 10.7225984234602
21 1 401 -24.35420449366485
22 0 401 4.692702661105869
22 1 401 12.020088800552783
23 0 401 19.21052994940956
23 1 401 0.11673056030917844
24 0 401 5.204739069371689
24 1 401 -8.070182389608801
25 0 401 -1.06160272730901
25 1 401 -1.6707946389443808
26 0 401 14.802677673651987
26 1 401 0.8580535695233829
27 0 401 -20.8397613345724
27 1 401 -1.9773821437703663
28 0 401 -15.87222809900147
28 1 401 25.697987394963818
29 0 401 -18.661852777348695
29 1 401 22.095774534332826
0 0 402 -12.833652402414076
0 1 402 1.338274660151343
1 0 402 -5.437118895328974
1 1 402 14.837037210378913
2 0 402 38.38417980131392
2 1 402 -17.60396677265337
3 0 402 -25.422956798601103
3 1 402 -13.671824363349785
4 0 402 0.8508740392233047
4 1 402 -0.7456298688276628
5 0 402 -22.09218579816918
5 1 402 -11.78540972911649
6 0 402 0.8741666602273978
6 1 402 -2.840678674359313
7 0 402 -11.782926873146646
7 1 402 -4.015615070083369
8 0 402 0.2064399275326494
8 1 402 3.9561787424715242
9 0 402 3.32338489215761
9 1 402 -28.803112382610774
10 0 402 9.972071609388511
10 1 402 -20.355950419978253
11 0 402 5.687148503489663
11 1 402 -2.10166464137842
12 0 402 29.975362949007447
12 1 402 14.968564054636664
13 0 402 -11.64066802197549
13 1 402 20.84196734676323
14 0 402 -7.712963736057214
14 1 402 -1.175097331290385
15 0 402 8.843981670045066
15 1 402 -1.937105547713041
16 0 402 -4.196674157777978
16 1 402 -22.69467273368593
17 0 402 3.452094144229671
17 1 402 11.254887304214934
18 0 402 8.014833070970786
18 1 402 -2.83407914629118
19 0 402 22.620583643005617
19 1 402 -15.13359589160709
20 0 402 0.8126452153964843
20 1 402 -19.08395889771556
21 0 402 -8.93485902309017
21 1 402 24.371097355354056
22 0 402 -19.673468115886006
22 1 402 -2.8644292897136716
23 0 402 9.205950644766894
23 1 402 14.654615593960246
24 0 402 -10.735037679344126
24 1 402 -23.24300725121441
25 0 402 25.97154609948988
25 1 402 -12.66293709708912
26 0 402 -19.72573076701233
26 1 402 -8.707208052942216
27 0 402 26.774216276856126
27 1 402 6.254040254579748
28 0 402 11.065089947891204
28 1 402 -16.811053288934243
29 0 402 2.9295536583264443
29 1 402 8.078589910876966
0 0 403 6.786410012646111
0 1 403 6.731783842552846
1 0 403 5.491545778661567
1 1 403 4.958693664151558
2 0 403 13.351151502129591
2 1 403 -10.759699476083052
3 0 403 -24.830945585626715
3 1 403 8.634830362563122
4 0 403 -33.19933086198232
4 1 403 8.26799498546357
5 0 403 -6.946640675316779
5 1 403 -16.572246406664934
6 0 403 16.988364485280034
6 1 403 -28.292041411141795
7 0 403 22.818749512160533
7 1 403 -4.035450200110538
8 0 403 -9.097476926333657
8 1 403 -5.202043772994294
9 0 403 -28.828079318568626
9 1 403 15.299159781201965
10 0 403 36.10412553592449
10 1 403 -19.549495331296328
11 0 403 -7.391999690126075
11 1 403 -12.117367444829135
12 0 403 5.94125186881631
12 1 403 11.714466743142436
13 0 403 -29.47967131514237
13 1 403 -21.90916357601676
14 0 403 8.397476515620491
14 1 403 -43.008047847434824
15 0 403 28.627413820669837
15 1 403 6.297400210393293
16 0 403 -11.018367539719772
16 1 403 20.318261047399375
17 0 403 -7.559637800802881
17 1 403 -26.355343320913896
18 0 403 -4.5458208257584625
18 1 403 9.304555457924977
19 0 403 -6.468847293439609
19 1 403 -4.145519751684358
20 0 403 -4.619434364345781
20 1 403 18.991508832925728
21 0 403 0.07141620091777288
21 1 403 24.489347466425155
22 0 403 -4.3484659686276
22 1 403 7.811805156850074
23 0 403 -30.887778381700063
23 1 403 -14.853326253698194
24 0 403 -9.163960206905783
24 1 403 12.7172383412612
25 0 403 -10.679391469996322
25 1 403 -25.093695760499138
26 0 403 -10.56109231140547
26 1 403 -5.6537100417057085
27 0 403 -5.438322452115848
27 1 403 31.915866457020034
28 0 403 5.911338869743201
28 1 403 10.805164020071825
29 0 403 -4.074037421699234
29 1 403 1.5183563753719111
0 0 404 11.068612339803456
0 1 404 13.047242461357925
1 0 404 6.020339738742121
1 1 404 -13.26573783294578
2 0 404 15.649822739052217
2 1 404 -2.416200799124795
3 0 404 6.213749611544365
3 1 404 18.358615816943598
4 0 404 -21.206124613048285
4 1 404 -31.298775801469517
5 0 404 7.872443553969089
5 1 404 11.598673692968532
6 0 404 4.328710872036695
6 1 404 -6.6034384045190055
7 0 404 24.547957259615732
7 1 404 -1.2579586788371946
8 0 404 16.044261129058114
8 1 404 26.26423151213047
9 0 404 -17.31436657515245
9 1 404 23.47485839554644
10 0 404 21.072013479259965
10 1 404 -43.614333437506
11 0 404 8.867789541178205
11 1 404 27.240587048324
12 0 404 -7.51121024350073
12 1 404 -13.780512866777848
13 0 404 21.938203684292876
13 1 404 -18.649192647228087
14 0 404 -8.69885184730419
14 1 404 2.6947491805748127
15 0 404 -17.198972013680013
15 1 404 15.592284640744346
16 0 404 18.717020324693674
16 1 404 1.517590701349079
17 0 404 -10.725084041494492
17 1 404 8.023570528093153
18 0 404 1.4139158231919458
18 1 404 -11.586892733581793
19 0 404 13.11793024135674
19 1 404 -35.15303781663492
20 0 404 -3.1281202909713417
20 1 404 12.010156563702386
21 0 404 8.078278266873301
21 1 404 -9.684309487943606
22 0 404 12.045325450650438
22 1 404 -12.973771905439134
23 0 404 -15.187879667906222
23 1 404 8.750251901892232
24 0 404 8.866370313651274
24 1 404 -13.739091384654659
25 0 404 15.96022479211275
25 1 404 12.614548791893968
26 0 404 -30.89203939848492
26 1 404 34.88036896468435
27 0 404 -16.310339742943963
27 1 404 -15.496778311690594
28 0 404 -6.379648383710065
28 1 404 10.25608725187981
29 0 404 28.37815774464924
29 1 404 -14.18744828101306
0 0 405 -12.55376803801985
0 1 405 -8.34557129665029
1 0 405 20.19502421910833
1 1 405 32.318306559898545
2 0 405 -4.036278733294644
2 1 405 2.0400044361159577
3 0 405 15.409326232455845
3 1 405 13.805998258562381
4 0 405 17.232215624295872
4 1 405 -22.88299394129289
5 0 405 -0.7751409599027829
5 1 405 -16.126104176016277
6 0 405 -26.774731245250614
6 1 405 17.468410776088025
7 0 405 -0.4192876485584522
7 1 405 -23.4002183796664
8 0 405 5.990254998172829
8 1 405 -35.382482137738876
9 0 405 -2.6153270862615012
9 1 405 -5.993392884808839
10 0 405 -6.197706523139135
10 1 405 -20.711639221432595
11 0 405 19.50078850817973
11 1 405 16.649871684340305
12 0 405 -18.85692890022511
12 1 405 -15.986721898920536
13 0 405 4.1920942232941885
13 1 405 -14.619148147991705
14 0 405 2.932804948916262
14 1 405 7.723253775132462
15 0 405 19.86844885031284
15 1 405 8.743061676062833
16 0 405 37.328523721413276
16 1 405 -9.368263431348002
17 0 405 -21.52055964924366
17 1 405 26.31355292279709
18 0 405 7.611053477205449
18 1 405 11.25628639387027
19 0 405 -26.288291891418954
19 1 405 36.721902295923
20 0 405 -9.663938567456803
20 1 405 23.25648870753259
21 0 405 -13.326895084394467
21 1 405 -14.236120397600546
22 0 405 -8.22992104237632
22 1 405 9.040949659519292
23 0 405 -4.44240243261126
23 1 405 -1.8822236012541966
24 0 405 -12.528711018305046
24 1 405 -19.89463731471889
25 0 405 -7.5826075939143625
25 1 405 15.39841697639701
26 0 405 12.181656550641584
26 1 405 8.663151103774904
27 0 405 12.90797192774967
27 1 405 17.860046177266224
28 0 405 17.16863729936054
28 1 405 -9.178517440109836
29 0 405 -6.010164697097787
29 1 405 23.795719583110838
0 0 406 9.596041265972108
0 1 406 -2.4568346846001297
1 0 406 6.051825478448652
1 1 406 30.162268994874957
2 0 406 4.5905458456142805
2 1 406 -32.5909748426832
3 0 406 2.7314091154975677
3 1 406 -18.15876258209029
4 0 406 -2.215954526528094
4 1 406 -20.157627168215782
5 0 406 11.97976186718159
5 1 406 18.41081941151296
6 0 406 -11.643929205753976
6 1 406 -13.409858464254034
7 0 406 -7.6032561297512355
7 1 406 -27.982388849248817
8 0 406 21.391708058994023
8 1 406 17.235919563032244
9 0 406 -14.049140844344201
9 1 406 14.843089807790555
10 0 406 2.0683339819863664
10 1 406 -6.813610323186247
11 0 406 -12.442294977528238
11 1 406 19.199523397985484
12 0 406 15.35410117863068
12 1 406 -16.401990515469038
13 0 406 -5.656987036320835
13 1 406 19.07958040314299
14 0 406 -8.643440049748339
14 1 406 16.422308306257968
15 0 406 -6.618369628610386
15 1 406 -16.951516187022236
16 0 406 9.399090650325972
16 1 406 -8.890722044509149
17 0 406 -25.265005549368876
17 1 406 -10.505670475446115
18 0 406 5.7828102010138505
18 1 406 -13.756388029909642
19 0 406 1.353452077437117
19 1 406 -4.205553123968865
20 0 406 12.686587251575295
20 1 406 18.685494549573566
21 0 406 1.9944862017559921
21 1 406 -20.696290965487933
22 0 406 27.278090842267826
22 1 406 4.242485408926684
23 0 406 8.625780936225514
23 1 406 7.5252603624829595
24 0 406 -17.88125747808623
24 1 406 3.4053193974119482
25 0 406 17.62785379819806
25 1 406 6.942811719807972
26 0 406 -4.485966393999899
26 1 406 -6.038740195001183
27 0 406 -15.947608641034037
27 1 406 -8.330197683158895
28 0 406 7.111810747254991
28 1 406 -8.462553610641185
29 0 406 2.1268578060214964
29 1 406 23.95899357149339
0 0 407 28.478250812319466
